"","CS1","CS2","CS3","CS4","CS5","CS6","CS7","CS8","CS9","CS10","CS11","CS12","CS13","CS14","CS15","CS16","CS17","CS18","CS19","CS20","CS21","CS22","CS23","CS24","CS25","CS26","CS27","CS28","CS29","CS30"
"SRR5355661",-3.4796e-06,4.59064e-06,1.14614e-06,-1.12013e-06,-5.80739e-06,-3.62029e-06,-1.18688e-06,-3.36563e-06,9.12855e-07,1.50591e-06,-5.44299e-07,5.71502e-07,8.67863e-06,-5.50447e-06,-5.05856e-06,-2.67716e-06,-1.11521e-07,6.99596e-06,-2.48209e-06,-2.73584e-06,-2.57502e-06,-7.81194e-07,-2.02908e-06,1.55414e-05,6.37154e-06,9.52474e-06,8.47851e-06,7.29811e-06,5.5201e-06,6.05452e-06
"SRR5354377",-1.31961e-05,2.14599e-05,2.90014e-08,-1.35222e-05,-5.87347e-06,-5.67329e-06,6.31626e-06,5.73204e-06,9.42662e-06,2.31013e-06,-1.45074e-05,-5.86838e-06,2.94795e-05,-2.46375e-05,-8.29354e-06,-1.14546e-05,1.49436e-05,1.32397e-05,-6.94215e-06,-1.68287e-07,-1.91663e-06,2.75997e-06,-3.82579e-06,5.38702e-05,2.84885e-05,3.18168e-05,2.71836e-05,3.47723e-05,3.25956e-05,1.87815e-05
"SRR5354364",-6.45359e-06,9.33506e-06,-4.00742e-06,-3.12532e-06,-4.82805e-06,-3.30875e-06,4.27383e-06,1.7996e-06,3.92497e-06,3.25188e-06,-5.72311e-06,-2.42877e-06,1.32915e-05,-7.10953e-06,-5.15088e-06,-2.90606e-06,3.88635e-06,6.51252e-06,-7.00829e-06,-1.33398e-06,3.71823e-06,7.67017e-07,-1.58412e-06,1.65666e-05,9.62308e-06,1.13675e-05,9.91662e-06,1.14241e-05,1.17838e-05,9.12537e-06
"SRR5355606",-9.65718e-07,1.48389e-06,-1.44442e-07,-5.95877e-07,-1.31615e-06,-1.19862e-06,1.87536e-07,-1.05604e-06,-5.30031e-08,1.72087e-07,-3.64451e-07,1.05541e-07,2.5541e-06,-1.79737e-06,-9.06019e-07,-3.45351e-07,-4.03475e-07,1.26175e-06,-3.46769e-08,-6.1217e-07,-6.73843e-07,-5.07991e-07,-6.91558e-07,4.38086e-06,1.86973e-06,2.8924e-06,2.40701e-06,1.90505e-06,1.74959e-06,1.58194e-06
"SRR5355163",-3.38345e-06,4.3852e-06,-1.31898e-06,-9.5294e-09,-7.24535e-07,-1.02951e-06,1.72013e-06,1.41259e-06,3.85609e-06,2.23607e-06,-4.11093e-06,-1.11169e-06,5.96952e-06,-6.18108e-06,-3.71681e-06,-1.43497e-06,3.06132e-06,4.52232e-06,-3.04509e-06,-5.82467e-07,-8.56843e-07,8.85823e-07,3.45227e-07,1.28207e-05,6.61596e-06,7.56677e-06,5.31972e-06,6.50465e-06,8.08767e-06,6.75621e-06
"SRR5356130",-3.73388e-05,4.94664e-05,-1.66745e-05,-1.89931e-05,-1.46722e-05,-9.67925e-06,8.91138e-06,-1.22581e-05,6.72918e-06,4.84843e-05,-7.68022e-06,-1.51973e-05,6.6843e-05,-3.71892e-05,-7.79639e-06,-3.13968e-05,-9.27405e-06,7.80065e-05,-8.63724e-06,-1.91951e-05,-2.03634e-05,1.39744e-05,2.33343e-06,0.000113666,2.87045e-05,6.07168e-05,6.46946e-05,5.3192e-05,3.2029e-05,3.23776e-05
"SRR5355257",-1.91175e-05,2.39088e-05,-8.17147e-06,7.2453e-07,-5.17427e-06,-6.23227e-06,8.28039e-06,5.96435e-06,1.08631e-05,7.11006e-06,-2.53703e-05,-5.03437e-06,3.00366e-05,-2.64049e-05,-7.67641e-06,-1.38179e-05,1.89565e-05,1.11818e-05,-1.59661e-05,-6.39494e-06,-6.10394e-06,-1.14316e-05,-2.84458e-06,6.16216e-05,2.42988e-05,4.24725e-05,2.70767e-05,2.02641e-05,3.74661e-05,2.40324e-05
"SRR3986211",-5.04803e-06,3.89993e-06,-3.09679e-06,2.05452e-06,-7.7845e-06,2.78502e-06,7.87812e-06,-1.16555e-06,5.73686e-06,5.24843e-06,-6.08756e-06,-4.25051e-06,1.73757e-05,-7.83565e-06,-3.46691e-06,2.52665e-07,-3.02608e-06,6.1594e-06,2.26595e-06,-5.82231e-07,8.43792e-06,2.92578e-06,4.35282e-09,2.32825e-05,7.04987e-06,1.14863e-05,1.35442e-05,2.6026e-06,-1.30696e-07,4.78887e-06
"SRR5355667",-2.00639e-06,2.03296e-06,1.54845e-06,-1.517e-07,-4.56792e-06,-3.14213e-06,2.61073e-07,-3.31333e-06,1.19663e-06,5.06621e-07,1.6547e-06,-1.74754e-07,6.48867e-06,-4.73675e-06,-1.66789e-06,-9.18001e-07,-6.01426e-07,6.80937e-06,1.88883e-07,-1.5005e-06,-3.64947e-06,5.09864e-07,-3.67686e-07,1.29131e-05,4.88572e-06,7.81518e-06,6.87655e-06,7.46769e-06,5.8744e-06,4.57452e-06
"SRR5354208",-5.45864e-06,1.12547e-05,-3.94964e-06,-1.58208e-06,-3.68762e-06,-4.18207e-06,3.41673e-06,3.27039e-07,4.84813e-06,3.4737e-07,-4.64284e-06,-6.54517e-06,1.37695e-05,-9.06958e-06,-2.90884e-06,-5.68299e-06,9.1867e-07,6.12257e-06,-5.54448e-06,-2.12841e-06,9.88949e-07,3.18583e-06,1.61195e-06,1.90464e-05,1.50034e-05,1.23744e-05,1.04254e-05,1.32592e-05,1.29672e-05,9.12038e-06
"SRR5354688",-4.4487e-05,0.000111799,-2.71197e-05,-2.73765e-05,-3.37725e-05,-3.16092e-05,3.2322e-05,2.97455e-05,9.15017e-05,7.55369e-05,-0.0001149,-2.61552e-05,0.000136005,-0.000138131,-8.21856e-05,-4.50896e-05,1.26084e-05,4.28906e-05,-2.78437e-05,-2.57157e-05,-6.46327e-06,3.8303e-05,5.41145e-05,0.000264283,0.000123365,0.00017138,0.000164407,0.00012547,0.00016682,7.7794e-05
"SRR5354347",-4.64537e-05,5.63417e-05,-1.12089e-05,-2.28936e-05,-1.61703e-05,-3.2513e-05,2.27603e-05,-7.20272e-06,3.58307e-05,3.20539e-06,-3.33959e-05,-1.13409e-05,5.87063e-05,-3.86526e-05,-2.15694e-05,-4.35121e-05,2.78666e-05,3.63251e-05,-1.8741e-05,-1.87368e-05,-1.57967e-05,5.2188e-06,8.5134e-07,0.00010668,7.35882e-05,7.70578e-05,5.81511e-05,7.6414e-05,7.27971e-05,4.7197e-05
"SRR5355117",-1.50577e-05,1.21572e-05,-4.55589e-06,-1.37843e-05,-8.14534e-06,-1.70585e-06,8.68494e-06,7.14916e-07,6.52687e-06,2.647e-06,-2.74836e-05,-1.32159e-05,3.06969e-05,-2.3524e-05,-9.94245e-07,-1.32163e-05,1.08157e-05,1.5894e-05,-2.21386e-05,-1.54537e-06,-4.44556e-06,-4.69466e-06,2.86632e-06,4.85132e-05,2.89654e-05,2.83476e-05,2.87119e-05,2.93015e-05,3.12253e-05,3.44703e-05
"SRR5355992",-3.95134e-05,3.45195e-05,-2.67271e-05,1.17162e-05,-0.000102211,-9.58743e-06,-1.69237e-05,-2.84965e-05,8.22469e-05,6.05516e-05,-4.39172e-05,-1.10949e-06,0.000130266,-6.10828e-05,-1.44648e-05,-5.29434e-05,-1.15284e-05,3.77574e-05,-1.0828e-05,-3.09052e-05,-7.63441e-06,3.42206e-05,2.01406e-05,0.000146835,0.000130327,0.000161775,0.000123546,6.26049e-05,4.1891e-05,6.76644e-05
"SRR5354630",-9.34076e-06,1.02107e-05,-5.40936e-06,4.51669e-06,-3.73448e-06,7.05445e-07,3.84922e-06,-6.64255e-07,2.50983e-06,3.86768e-06,-8.97335e-06,-3.38154e-06,1.22279e-05,-9.94978e-06,-4.08893e-06,9.63899e-07,6.15333e-06,9.46121e-06,-8.79573e-06,1.42628e-06,-7.3758e-07,4.21362e-07,-2.24109e-06,1.97622e-05,1.42101e-05,1.22212e-05,1.02528e-05,1.2109e-05,1.08309e-05,1.13701e-05
"SRR5356028",-5.16519e-05,0.00086734,-0.000394063,0.000208303,-0.000583172,5.79934e-05,-0.000253666,9.02983e-05,0.000217671,-2.78177e-06,0.000294273,-0.00070494,0.00142164,-0.000354402,-7.90227e-05,-0.000232913,-0.000440766,2.7015e-05,-2.01319e-05,6.78486e-05,0.000630911,-0.000516212,-3.14751e-05,0.001738,0.000405548,0.000629277,0.00118601,0.00046802,0.000429034,0.000497146
"SRR5354720",-0.000140719,0.000344946,6.7718e-05,6.22972e-05,-0.000198535,-4.51854e-06,0.000134423,6.23337e-05,0.00024908,0.000343773,-0.000201187,-0.000265095,0.000323145,-0.000390799,-0.000142144,-0.000232709,0.000115722,0.000148979,-1.53356e-05,5.74192e-05,-3.41865e-05,9.924e-05,3.51099e-05,0.000898322,0.000375182,0.000548218,0.000341416,0.000435321,0.000419295,0.000161342
"SRR5355591",-2.55254e-06,2.24705e-06,2.73059e-07,-7.36593e-07,-3.7019e-06,-2.50603e-06,2.59277e-07,-2.89047e-06,-1.07111e-07,1.07204e-07,-4.08427e-08,9.35661e-08,4.3236e-06,-2.59808e-06,-3.58573e-06,-1.95687e-06,-1.61446e-07,3.30409e-06,-1.63093e-06,-5.05704e-07,-1.55449e-06,-2.81313e-07,-1.37527e-06,9.19299e-06,3.51453e-06,8.28098e-06,5.91114e-06,4.08683e-06,4.22269e-06,3.66565e-06
"SRR5355271",-2.7232e-06,5.8047e-06,-3.05464e-07,-2.24543e-06,-1.94536e-06,-8.91197e-07,1.24229e-06,8.86935e-07,2.08136e-06,2.0124e-06,-5.59095e-06,-1.97952e-06,8.55798e-06,-6.2866e-06,-2.73991e-06,-2.84737e-06,5.25572e-06,4.52472e-06,-4.17358e-06,1.33646e-06,-1.79837e-06,-3.73017e-06,-7.62864e-07,1.49458e-05,7.34215e-06,1.02538e-05,7.31097e-06,6.20021e-06,5.88967e-06,7.93887e-06
"SRR5354623",-1.48784e-06,2.69568e-06,-1.13969e-06,-3.13764e-07,-9.39157e-07,-3.83676e-07,1.02095e-06,1.66208e-07,9.54175e-07,1.72176e-07,-9.2173e-07,-1.23121e-06,2.06e-06,-1.67193e-06,-2.04277e-06,-1.17443e-06,5.56336e-07,1.27009e-06,-1.14944e-06,3.28891e-07,8.04629e-08,6.82383e-07,-7.15769e-07,3.9012e-06,2.26231e-06,1.99314e-06,2.99144e-06,3.15362e-06,2.33066e-06,1.18937e-06
"SRR5354565",-4.7155e-06,8.86017e-06,-2.0657e-06,-6.02314e-07,-4.98871e-06,-4.8296e-07,3.69404e-06,-3.55144e-06,3.71679e-06,2.84923e-06,-5.98276e-06,-3.54083e-06,1.25942e-05,-6.50391e-06,-7.34225e-06,-5.78907e-06,8.89349e-07,8.33593e-06,-4.60912e-06,6.32535e-07,2.93854e-06,3.88568e-07,-1.67856e-06,2.11435e-05,1.10197e-05,9.61079e-06,7.18378e-06,1.3685e-05,9.5227e-06,7.29638e-06
"SRR5355145",-5.21963e-06,4.36992e-06,-1.6442e-06,-7.17586e-07,-5.66714e-06,-9.28487e-09,2.57639e-06,2.83109e-07,-5.14286e-07,3.58908e-06,-1.04695e-05,-5.8521e-06,1.1315e-05,-8.23529e-06,-1.23878e-06,-2.18832e-06,7.16637e-06,4.8462e-06,-8.69816e-06,-2.56804e-07,2.00914e-06,3.85772e-08,-1.5679e-06,2.12903e-05,1.26221e-05,1.19977e-05,6.7166e-06,1.10003e-05,1.32525e-05,9.57699e-06
"SRR5355249",-3.63899e-06,6.68954e-06,-2.50749e-06,-3.01649e-06,-2.87803e-07,2.32114e-08,5.07312e-06,1.64878e-06,4.39603e-06,3.6727e-06,-7.26942e-06,-2.4033e-06,8.70457e-06,-7.80219e-06,-5.53814e-06,-2.80182e-06,4.1915e-06,7.13195e-06,-7.13716e-06,-2.31855e-06,-2.80576e-06,-4.99735e-06,3.17417e-06,1.6517e-05,7.61127e-06,1.22783e-05,7.6243e-06,8.22664e-06,7.93928e-06,8.52578e-06
"SRR5355630",-2.03659e-06,3.50365e-06,-3.4347e-07,-5.39529e-07,-3.58497e-06,-1.4578e-06,7.03016e-07,-4.63856e-06,1.19143e-06,7.42133e-07,-1.06578e-06,-1.32395e-06,7.25082e-06,-3.88414e-06,-1.3336e-06,-1.42831e-06,-8.99784e-07,3.9131e-06,-1.43026e-06,-1.81435e-06,-2.37033e-06,3.44208e-07,-5.52557e-07,1.29263e-05,6.16457e-06,8.4103e-06,7.35931e-06,5.65353e-06,5.28444e-06,5.24576e-06
"SRR5355601",-1.09468e-06,1.77547e-06,1.13817e-07,-1.34916e-06,-3.82481e-06,-2.51111e-06,4.37704e-07,-3.65409e-06,5.98376e-07,7.34775e-07,-6.92667e-07,1.05033e-06,5.83295e-06,-3.4406e-06,-2.5548e-06,5.10005e-07,1.49818e-07,3.86969e-06,-1.2631e-06,-2.0539e-06,-1.53431e-06,-5.28596e-07,-9.9646e-07,9.48042e-06,3.54828e-06,6.70733e-06,6.91229e-06,6.3737e-06,3.99367e-06,4.30701e-06
"SRR5354603",-2.99464e-06,5.87613e-06,-1.999e-06,-2.59179e-07,-3.71209e-06,-2.3773e-06,2.22358e-06,-1.57401e-06,2.66547e-06,1.24261e-06,-3.84869e-06,-1.61149e-06,8.45796e-06,-5.40612e-06,-3.93543e-06,-3.34542e-06,1.48291e-06,4.69186e-06,-1.46022e-06,1.00977e-06,8.39563e-07,8.72801e-07,3.91786e-07,1.03078e-05,6.81639e-06,7.86719e-06,6.50526e-06,7.82444e-06,4.6749e-06,3.49477e-06
"SRR5354539",-3.71305e-06,4.56758e-06,-8.57916e-07,-1.67881e-06,-2.16028e-06,-2.37666e-06,2.04491e-06,-5.78244e-07,2.4138e-06,3.49067e-06,-3.99752e-06,-3.96774e-06,7.34182e-06,-6.24696e-06,-3.20714e-06,-2.71844e-06,3.74245e-06,4.8873e-06,-3.55305e-06,-7.82526e-07,-4.0147e-07,-5.54419e-07,-1.07919e-06,1.32176e-05,7.73329e-06,8.85396e-06,7.2339e-06,9.4169e-06,7.31965e-06,5.47895e-06
"SRR5354884",-4.11107e-05,5.90171e-05,-6.53133e-06,-1.14637e-05,-1.71101e-06,-1.38929e-05,1.16473e-05,-2.32975e-05,1.45838e-05,1.00141e-05,-1.28452e-05,-2.44475e-05,8.28061e-05,-4.27636e-05,-1.0333e-05,-3.80904e-05,8.46891e-06,2.85376e-05,6.7816e-06,-2.03247e-06,-1.17971e-06,2.54239e-05,6.07415e-06,0.000108763,7.04496e-05,6.94985e-05,8.37216e-05,6.66229e-05,5.96668e-05,4.35086e-05
"SRR5355381",-2.55068e-06,2.73369e-06,-1.46826e-06,8.83718e-07,-1.17806e-06,-8.31666e-07,4.41091e-07,1.29383e-07,-2.0464e-07,1.23743e-06,-3.04822e-06,-1.82413e-06,3.84203e-06,-4.92094e-06,-2.35526e-06,-3.78425e-07,2.3956e-06,2.58575e-06,-2.88377e-06,3.01941e-07,-3.73646e-07,-5.11647e-07,5.26316e-07,8.29963e-06,4.86129e-06,5.9785e-06,3.87325e-06,4.23768e-06,4.49826e-06,3.14457e-06
"SRR5353947",-0.000743006,0.00257424,0.000403566,-0.000406155,-0.000279663,5.33085e-05,-0.000194014,-0.000826541,0.00112832,0.00131303,-0.000447184,-0.000486459,0.00214677,-0.00162987,-0.000498116,0.000273765,0.000964488,0.00133065,-0.000839716,0.000220783,0.00127447,-0.000664803,-0.000485506,0.00252779,0.0015537,0.00176643,0.00194442,0.00227734,0.00172665,0.00158118
"SRR5355580",-1.77629e-06,2.35655e-06,7.34297e-07,-6.86147e-07,-2.47362e-06,-1.83128e-06,4.39077e-07,-2.55081e-06,6.471e-08,1.5945e-07,-1.22964e-06,2.96359e-07,4.88228e-06,-3.29176e-06,-2.55895e-06,-1.84085e-07,-9.61332e-07,3.0319e-06,-1.06007e-06,-8.80097e-07,-2.14508e-06,-1.35075e-06,-1.12866e-06,9.76612e-06,2.89059e-06,5.23152e-06,5.0974e-06,5.06853e-06,3.82217e-06,2.63158e-06
"SRR5355254",-2.05411e-06,1.93757e-06,-4.711e-07,-5.90942e-07,-1.57981e-06,4.16999e-07,9.39066e-07,-4.09947e-07,8.66825e-07,1.12686e-06,-2.82009e-06,-1.03399e-06,2.54039e-06,-2.53023e-06,-1.54272e-06,-1.74538e-07,1.48073e-06,1.97827e-06,-2.59263e-06,9.27645e-07,-6.32572e-07,-7.05072e-07,-6.33514e-07,6.41902e-06,3.66495e-06,4.65283e-06,2.10488e-06,3.11589e-06,3.70635e-06,2.662e-06
"SRR5355162",-4.60633e-06,3.44129e-06,-9.06866e-07,-1.00957e-06,-2.60791e-06,2.73268e-06,6.26222e-07,-8.96695e-07,2.47785e-06,1.11306e-06,-6.98553e-06,-2.503e-06,8.08358e-06,-8.35815e-06,-2.11594e-06,3.86698e-07,3.61257e-06,2.90568e-06,-5.01118e-06,-2.56781e-07,-9.17308e-07,-3.06543e-06,2.47309e-06,1.6173e-05,8.92205e-06,5.97282e-06,8.42123e-06,8.96391e-06,7.73995e-06,1.16718e-05
"SRR5356034",-2.93118e-07,5.30536e-07,-2.5844e-07,7.47073e-08,-5.02488e-07,4.08854e-08,-2.61632e-07,-9.87747e-09,1.81812e-07,-1.66139e-07,-2.91228e-07,-1.7947e-08,6.44355e-07,2.15908e-09,-1.60593e-07,-1.50056e-07,-3.62038e-07,5.11286e-08,-2.98593e-07,4.31617e-07,2.65644e-07,-1.50408e-07,3.16226e-07,9.97563e-07,2.0515e-07,5.27827e-07,8.63618e-07,4.48023e-07,1.96829e-07,5.19066e-07
"SRR5355153",-3.27559e-06,4.36302e-06,-1.25386e-06,-2.68929e-06,-1.74745e-06,4.59863e-07,3.32968e-06,1.01848e-06,4.89778e-07,1.0649e-06,-4.66858e-06,-4.00721e-06,7.56287e-06,-7.54811e-06,-2.2075e-06,-2.76085e-06,4.80896e-06,5.36759e-06,-1.35571e-06,2.35338e-06,-1.557e-06,-2.97756e-06,-8.48181e-07,1.29653e-05,7.26841e-06,9.98664e-06,6.04919e-06,7.8637e-06,9.60431e-06,7.68721e-06
"SRR5354057",-0.00135366,0.00248063,-0.000542154,-0.0018201,-0.000543908,0.000180325,0.00119897,-0.00139006,0.000878252,0.000587654,-0.000268923,-0.00303611,0.00314977,-0.00231745,-0.00231355,-0.00219911,0.000357897,0.00277874,-0.000631836,0.000924457,-0.000318422,-0.000661691,0.000286258,0.00427012,0.0029969,0.0039978,0.00466417,0.000961956,0.000606454,0.00052935
"SRR3986189",-0.000977847,0.000323119,0.000336437,7.02402e-05,-0.000551213,-3.49165e-05,-0.000244697,0.000425079,0.000326377,9.4061e-05,-0.000326918,-0.000830116,0.00218774,-0.000761936,-0.000388116,4.43187e-05,-0.000222774,0.000868574,0.000140813,-9.51796e-05,0.00073052,0.000517247,0.000324832,0.00190655,0.0018039,0.000965072,0.0019907,-2.53193e-05,0.000197147,0.00135498
"SRR5355675",-8.39534e-05,8.13255e-05,9.22203e-05,-1.04939e-05,-0.000304227,-0.000161462,-2.00362e-05,-0.000153785,4.03609e-05,0.000154828,-9.48207e-05,-1.46145e-05,0.000248646,-0.000114012,-0.000139878,-5.17316e-05,-3.93589e-05,0.000103448,7.26141e-06,4.57987e-05,-0.000103763,-0.000134865,-8.2064e-05,0.000534308,0.000116952,0.000302744,0.000302715,0.000224512,0.000199915,0.000137452
"SRR3986103",-9.07299e-06,1.08467e-05,-2.55564e-06,-3.08883e-06,-5.80881e-06,-8.83369e-06,4.2595e-06,-1.84701e-06,5.9929e-06,2.71895e-06,-3.23892e-06,-2.62541e-06,1.68225e-05,-1.30487e-05,-9.47118e-06,-8.46419e-06,-1.76124e-06,5.864e-06,-1.81876e-06,-4.40537e-06,-3.0054e-06,2.6045e-06,6.59328e-08,2.35928e-05,1.69127e-05,1.29471e-05,1.90107e-05,1.64208e-05,1.16746e-05,7.6233e-06
"SRR5354080",-8.90011e-05,0.000312082,-9.25162e-05,-7.12473e-05,-5.93583e-05,-2.9742e-05,0.000140128,-4.32576e-05,0.000113345,2.32789e-05,-3.24528e-05,8.62015e-05,0.000368318,-0.00019643,-0.000206048,-0.000194506,5.13157e-05,0.000140599,-0.000131924,-2.2558e-05,6.03313e-05,4.57182e-05,-0.000128002,0.000549623,0.000187546,0.000375894,0.000445163,0.000266749,0.000266518,0.0002155
"SRR5355986",-0.00141894,3.23752e-05,3.19532e-05,0.000807348,-0.00185905,-0.000234638,-0.000214965,0.000882039,0.00176269,0.000689241,-0.000392147,0.000218348,0.00206702,-0.000536501,0.000151634,-0.00169332,-0.000853406,0.000905614,-0.000205224,-0.00125938,-0.000287245,0.000643493,0.0001325,0.00293031,0.00107989,0.00255183,0.00203518,0.000557342,0.00174119,0.00128167
"SRR5355215",-1.70657e-05,3.00483e-05,2.14988e-07,-4.84221e-06,-5.4097e-06,-4.13636e-06,1.0421e-05,3.86604e-06,1.88461e-05,5.5148e-06,-3.1276e-05,-7.1988e-07,2.1305e-05,-2.54831e-05,-6.79862e-06,-1.5468e-05,1.56174e-05,7.16827e-06,-1.71263e-05,-3.14918e-07,-3.74558e-06,-6.83062e-06,7.69535e-07,6.16359e-05,3.48723e-05,4.27418e-05,3.84337e-05,2.74497e-05,3.75205e-05,3.28839e-05
"SRR5354423",-1.42093e-05,1.3674e-05,-5.41543e-06,-9.25853e-06,-5.63261e-06,-6.86196e-06,7.44966e-06,-2.89599e-06,8.04134e-08,1.18345e-06,-1.14092e-05,-1.48037e-05,2.61419e-05,-1.45697e-05,-5.86266e-06,-5.09839e-06,8.98637e-06,2.14181e-05,-1.09232e-05,2.03913e-06,4.04273e-06,5.426e-06,-7.03485e-08,3.79394e-05,2.21123e-05,2.82907e-05,2.44468e-05,2.43453e-05,2.22249e-05,1.46685e-05
"SRR5355296",-5.84257e-07,6.93349e-07,-1.23965e-07,-1.37207e-07,-5.52468e-07,-1.32863e-08,3.31872e-08,1.96664e-07,1.91021e-07,3.12442e-08,-1.04374e-06,3.00926e-09,8.54829e-07,-1.26171e-06,-2.553e-07,-6.02002e-07,1.03218e-06,5.83961e-07,-3.70428e-07,-1.49378e-07,4.27215e-07,-2.6307e-07,-2.58363e-08,2.14673e-06,7.525e-07,1.82316e-06,9.03771e-07,6.901e-07,1.03647e-06,1.42005e-06
"SRR5354396",-1.45152e-05,1.59401e-05,-4.42151e-06,-7.07009e-06,-8.75739e-06,-1.00285e-05,1.05773e-05,-2.73575e-06,6.54837e-06,6.40442e-06,-6.50336e-06,-2.47473e-07,2.30819e-05,-1.57283e-05,-1.21752e-05,-1.13867e-05,2.61615e-06,1.48991e-05,-6.59552e-06,-1.77345e-06,2.33408e-07,4.07509e-06,7.5272e-07,3.89469e-05,2.03304e-05,2.1454e-05,1.7852e-05,2.90347e-05,2.45288e-05,2.17948e-05
"SRR5355618",-1.28205e-06,1.02737e-06,-2.5537e-07,-4.28742e-07,-1.84608e-06,-1.54041e-06,1.41028e-07,-1.98883e-06,2.0652e-07,-2.02967e-07,-7.92765e-07,-6.88682e-07,3.86376e-06,-2.28442e-06,-1.54456e-06,-9.62552e-07,-3.89729e-07,2.58097e-06,-5.60013e-07,-9.05815e-07,-4.6548e-07,-8.60241e-07,-9.86542e-07,6.30225e-06,2.91762e-06,3.86377e-06,3.82652e-06,2.73382e-06,2.44162e-06,2.01935e-06
"SRR5354367",-1.03458e-05,1.48901e-05,-4.9735e-06,-7.6545e-06,-6.67214e-06,-7.07098e-06,9.92939e-06,6.68225e-07,8.19836e-06,3.32659e-06,-1.28128e-05,-8.91715e-06,2.74704e-05,-1.64938e-05,-5.54326e-06,-1.02838e-05,6.56616e-06,1.38977e-05,-5.87103e-06,-2.50798e-06,5.637e-07,4.84196e-06,-3.20983e-06,3.56402e-05,1.805e-05,1.99276e-05,2.17625e-05,2.42235e-05,2.2372e-05,1.13194e-05
"SRR5354652",-8.77126e-06,2.07186e-05,-7.96811e-06,-8.26703e-06,-3.88248e-06,-1.15056e-05,5.44369e-06,-3.00325e-06,1.71802e-05,7.58641e-06,-9.22633e-06,-2.92535e-06,1.71298e-05,-1.81963e-05,-7.96923e-06,-6.31845e-06,-1.08611e-06,1.18854e-05,-1.04222e-05,-2.17112e-07,-6.24478e-06,-1.1542e-06,-8.05499e-06,3.41978e-05,2.20322e-05,2.13974e-05,2.12798e-05,2.98521e-05,2.27958e-05,1.32666e-05
"SRR5356022",-0.000443694,0.0011881,0.00010407,-7.87735e-05,-0.000620689,-0.000309096,-6.36167e-05,-0.000272041,0.000240599,0.000174634,-6.86257e-05,0.000241506,0.000296502,-0.000238834,-0.000386586,-0.00017269,-0.000480982,-3.53218e-05,-0.000249191,1.63528e-05,0.000425128,4.98688e-05,0.000145105,0.00166573,0.000531109,0.00103328,0.000161156,0.000490463,0.000573726,0.000466291
"SRR5354577",-4.96078e-06,6.44828e-06,-2.22479e-06,-3.94233e-06,-4.18323e-06,-3.20743e-07,2.98811e-06,-1.87451e-06,-1.9141e-07,1.26046e-06,-5.06537e-06,-4.23156e-06,9.56315e-06,-7.66754e-06,-2.80424e-06,-7.33507e-07,2.64313e-06,6.32494e-06,-4.17661e-06,8.98753e-07,1.68694e-06,4.18183e-07,1.9092e-07,1.64021e-05,8.9131e-06,1.03503e-05,8.23794e-06,1.16617e-05,6.19202e-06,7.48503e-06
"SRR5355123",-3.48223e-06,5.99768e-07,-1.25457e-06,-9.21615e-07,-1.84659e-06,3.5261e-07,1.35469e-06,-3.00158e-07,-1.2436e-06,5.08955e-07,-2.65796e-06,-2.40084e-06,4.35871e-06,-2.06109e-06,-1.51691e-06,-8.80722e-07,3.49006e-06,2.44602e-06,-2.88459e-06,7.10585e-07,-5.42904e-07,-1.23345e-06,-1.40115e-06,8.10949e-06,4.41293e-06,5.80452e-06,3.17853e-06,5.27311e-06,3.21579e-06,2.79989e-06
"SRR5354619",-2.03866e-06,2.19222e-06,-8.30655e-07,-4.25777e-07,-5.44765e-07,-7.24159e-07,7.90443e-07,8.33464e-08,3.27363e-07,-1.48325e-07,-1.34301e-06,-2.12814e-06,2.85052e-06,-1.20943e-06,-1.05415e-06,-1.24045e-06,1.50838e-06,1.4484e-06,-6.70464e-07,9.2902e-08,1.73526e-07,2.85999e-07,-6.1374e-08,5.0679e-06,2.53259e-06,2.63461e-06,1.90811e-06,3.29936e-06,3.15345e-06,1.50358e-06
"SRR5356032",-1.20668e-08,8.17974e-09,4.8417e-09,-1.17953e-08,2.86493e-09,-1.4016e-08,7.36038e-09,1.66529e-08,4.06548e-09,4.24518e-09,1.12467e-08,3.32588e-09,2.44457e-08,-1.51029e-09,-1.75023e-08,-7.60023e-09,-7.26675e-10,9.49246e-09,-2.40579e-09,4.04613e-09,1.35624e-08,-1.47788e-08,1.01771e-08,3.31805e-08,5.85386e-09,2.03157e-08,2.06568e-08,-1.04219e-08,2.71277e-09,6.4264e-09
"SRR5354373",-3.73473e-06,6.93431e-06,-1.34566e-06,-3.52582e-06,-2.52444e-06,-2.50452e-06,4.51041e-06,6.7616e-07,3.08751e-06,2.81532e-06,-4.88672e-06,-4.55246e-06,7.64849e-06,-5.63667e-06,-1.51854e-07,-3.13401e-06,3.3309e-06,7.28946e-06,-1.74063e-06,8.22412e-07,2.53442e-06,1.44159e-06,1.08867e-06,1.32231e-05,8.99543e-06,1.0069e-05,9.76518e-06,1.17434e-05,8.85016e-06,5.77691e-06
